id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries 
1243845950742749184,Sat Mar 28 10:22:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JWSpry: IS it possible for the #MainstreamMedia🦠 to show us the daily death-count and infection-rate of Influenza?

“*Immediate disclai…",IS possible 🦠 show us daily death-count infection-rate Influenza “ *Immediate disclai…,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,0,596,mflixx,,MainstreamMedia,JWSpry,"Lost, but now I'm found",
1243845947077124102,Sat Mar 28 10:22:37 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KissMeCole: Costco employees are testing positive for Covid-19. . . Costco, where hundreds of people go weekly to get “essentials.” Now…",Costco employees testing positive Covid-19 Costco hundreds people go weekly get “ essentials. ” Now…,"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)",0.22727272727272727,0.5454545454545454,en,0,7,BritneyAnnaKay1,,,KissMeCole,"New York, USA",
1243845942937178112,Sat Mar 28 10:22:36 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",National Commission for Protection of ChildRights issues advisory regarding care and protection of children movingw… https://t.co/kGYHmEnbGN,National Commission Protection ChildRights issues advisory regarding care protection children movingw…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,ANI,False,,,India,
1243845938688462848,Sat Mar 28 10:22:35 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @BISouthAfrica: BREAKING: Patrice Motsepe and his businesses donate R1 billion to fight Covid-19 in South africa. @BISouthAfrica,BREAKING Patrice Motsepe businesses donate R1 billion fight Covid-19 South africa,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1848,PapaTiison,,,"BISouthAfrica, BISouthAfrica",Johannesburg,
1243845934447874049,Sat Mar 28 10:22:34 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rapplerdotcom: BREAKING. DOH confirms 272 new cases of #coronavirus; total cases in PH now at 1,075. #COVID19PH | via @bnzmagsambol 

S…","BREAKING DOH confirms new cases total cases PH ,075 via S…","Sentiment(polarity=0.06818181818181818, subjectivity=0.6022727272727273)",0.06818181818181818,0.6022727272727273,en,0,1882,krisbimby,,"coronavirus, COVID19PH","rapplerdotcom, bnzmagsambol",Laguna,
1243845930379440129,Sat Mar 28 10:22:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KiranKS: Her name is Jayalakshmi.
From Malleshwara, Bengaluru.
85 years old.
She has donated her 15 years worth of savings of ₹1,25,000…","Her name Jayalakshmi From Malleshwara Bengaluru years old She donated years worth savings ₹1,25,000…","Sentiment(polarity=0.2, subjectivity=0.15000000000000002)",0.2,0.15000000000000002,en,0,3,surendrapsingh,,,KiranKS,India,
1243845925975416832,Sat Mar 28 10:22:32 +0000 2020,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Countries Rush to Dump ‘Defective’ Chinese COVID-19 Tests https://t.co/gpxluJhBZJ https://t.co/HlXpGhduRB,Countries Rush Dump ‘ Defective ’ Chinese COVID-19 Tests,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,224831,TheCyanPost,False,,,United States,
1243845921890328577,Sat Mar 28 10:22:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @JohnWight1: Once we emerge from this it must be our 1945. There can be no going back to how things were before. A country and society c…,Once emerge must There going back things A country society c…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,CubaMac24,,,JohnWight1,OmniPresent,
1243845917700239363,Sat Mar 28 10:22:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @womensaidorg: Guide for Domestic Violence Survivors During COVID-19: Preparing to leave an abusive relationship #COVID19 https://t.co/f…,Guide Domestic Violence Survivors During COVID-19 Preparing leave abusive relationship,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,0,1,LondonThemis,,COVID19,womensaidorg,,
1243845913447194625,Sat Mar 28 10:22:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @AbbottNews: BREAKING: We’re launching a test that can detect COVID-19 in as little as 5 minutes—bringing rapid testing to the frontline…,BREAKING We ’ launching test detect COVID-19 little minutes—bringing rapid testing frontline…,"Sentiment(polarity=-0.1875, subjectivity=0.5)",-0.1875,0.5,en,0,152,DinoCl4,,,AbbottNews,Peshawar Pakistan,
1243845909265317889,Sat Mar 28 10:22:28 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @alluarjun: The COVID-19 pandemic has disrupted many lives . In these difficult times with humility I would like to donate One Crore twe…,The COVID-19 pandemic disrupted many lives In difficult times humility I would like donate One Crore twe…,"Sentiment(polarity=0.0, subjectivity=0.75)",0.0,0.75,en,0,189,SaiChaitanya__,,,alluarjun,,
1243845905176035329,Sat Mar 28 10:22:27 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TendaiChirau: The fight against the pandemic is a collective effort. Let's all play our part by complying with orders put in place. The…,The fight pandemic collective effort Let 's play part complying orders put place The…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,7,saxonzvina2,,,TendaiChirau,Harare,
1243845900931231745,Sat Mar 28 10:22:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CensorInfo: #SuperStarMahesh Announced A Contribution Of 25 Lakhs Towards #CoronaVirus Charity For Telugu Film Industry Workers 

And R…",Announced A Contribution Of Lakhs Towards Charity For Telugu Film Industry Workers And R…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,37,chatni50,,"SuperStarMahesh, CoronaVirus",CensorInfo,,
1243845896770641920,Sat Mar 28 10:22:25 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @BorisJohnson_MP: Donald Trump demonstrates how to spread #Coronavirus through the medium of pens. https://t.co/CB5tySxH33,Donald Trump demonstrates spread medium pens,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,67,bestwick123,False,Coronavirus,BorisJohnson_MP,,
1243845892613885955,Sat Mar 28 10:22:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Me to CEO of COVID-19 https://t.co/5Nfxqj5NXO,Me CEO COVID-19,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,74795,ftblcallum_,False,,,CA,
1243845888256004097,Sat Mar 28 10:22:23 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @STcom: WHO chooses Malaysia to run trials on new drug to fight Covid-19 https://t.co/2O1CBop4wg,WHO chooses Malaysia run trials new drug fight Covid-19,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,FDrowner,False,,STcom,,
1243845884124770304,Sat Mar 28 10:22:22 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @10DowningStreet: We’ve launched a new #Coronavirus Information service on WhatsApp.

Get official advice and information about coronavi…",We ’ launched new Information service WhatsApp Get official advice information coronavi…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,72,PoliticsGeek,,Coronavirus,10DowningStreet,,
1243845879427141632,Sat Mar 28 10:22:21 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @peterjukes: Offline: COVID-19 and the NHS—“a national scandal” - The Lancet: “The public and media are not aware that today we no longe…,Offline COVID-19 NHS— “ national scandal ” The Lancet “ The public media aware today longe…,"Sentiment(polarity=0.125, subjectivity=0.15833333333333333)",0.125,0.15833333333333333,en,0,7,insportfoto,,,peterjukes,,
1243845875841077249,Sat Mar 28 10:22:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Motsepe Foundation has pledged R1 billion to fight covid-19 in SA,Motsepe Foundation pledged R1 billion fight covid-19 SA,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,42068,L_khambule,,,,,
1243845871609040899,Sat Mar 28 10:22:19 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @PeoplesMomentum: More lives will be lost needlessly due to this government's sluggish response.

#Coronavirus #Covid19 https://t.co/Bwm…",More lives lost needlessly due government 's sluggish response,"Sentiment(polarity=0.1875, subjectivity=0.4375)",0.1875,0.4375,en,0,5149,jennyhaytch,,"Coronavirus, Covid19",PeoplesMomentum,,
1243845867376951296,Sat Mar 28 10:22:18 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Coronavirus was already in the USA the last quarter of 2019.

This is the second wave. https://t.co/OJTrf3dvC8",already USA last quarter This second wave,"Sentiment(polarity=0.0, subjectivity=0.03333333333333333)",0.0,0.03333333333333333,en,0,1,XKeyscore1,False,Coronavirus,,The Fallen Republic,
1243845863098720264,Sat Mar 28 10:22:17 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ikkyBellz You won’t be affected with Covid-19,You ’ affected Covid-19,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2033,Baaleoflagos,,,ikkyBellz,nigeria,
1243845858602496000,Sat Mar 28 10:22:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @UNinIndia: To combat #COVID19, the Indian railways has converted train coaches into isolation wards for COVID-19 patients 🛌 - offering…",To combat Indian railways converted train coaches isolation wards COVID-19 patients offering…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,348,aksinhaster,,COVID19,UNinIndia,India,
1243845854630260737,Sat Mar 28 10:22:15 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @noelhimself: BREAKING NEWS: Burundi is the only African country without any case of coronavirus. When the Minister Of Health was asked…,BREAKING NEWS Burundi African country without case coronavirus When Minister Of Health asked…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,23,Bryanyhtan,,,noelhimself,,
1243845850469552128,Sat Mar 28 10:22:14 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ANI: Isolation coaches have been prepared by the Indian Railways to fight the #Coronavirus Pandemic. https://t.co/41T9Q71Zdr,Isolation coaches prepared Indian Railways fight Pandemic,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,10,lordbapuhere,False,Coronavirus,ANI,India,
1243845846463995904,Sat Mar 28 10:22:13 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @paleofuture: The 17-year-old in L.A. County who died of covid-19 was denied treatment at an urgent care clinic because he didn't have h…,The -year-old L.A. County died covid-19 denied treatment urgent care clinic n't h…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4566,yashalevine,,,paleofuture,NYC via Leningrad,
1243845842080956417,Sat Mar 28 10:22:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PROCBS: Young leaders of #Haryana are doing splendid job in fighting #CoronaVirus. @DeependerSHooda, @Dchautala are actively helping st…",Young leaders splendid job fighting actively helping st…,"Sentiment(polarity=0.26666666666666666, subjectivity=0.6666666666666666)",0.26666666666666666,0.6666666666666666,en,0,240,MainBhiChowki17,,"Haryana, CoronaVirus","PROCBS, DeependerSHooda, Dchautala",Hariyana,
1243845837949734912,Sat Mar 28 10:22:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LisaBritton: This is Kious Jordan Kelly.

He was an assistant nursing manager at a Mount Sinai Hospital in NYC.

On Tuesday, he passed…",This Kious Jordan Kelly He assistant nursing manager Mount Sinai Hospital NYC On Tuesday passed…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,TRACEYKARPAS,,,LisaBritton,"Jacksonville, Fl",
1243845833906212864,Sat Mar 28 10:22:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",More deaths are happening yet not being tagged as covid 19 related since no test has been done to them.,More deaths happening yet tagged covid related since test done,"Sentiment(polarity=0.25, subjectivity=0.45)",0.25,0.45,en,0,350,kookery_,,,,,
1243845829355393024,Sat Mar 28 10:22:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @cnnphilippines: BREAKING: DOH reports 272 new COVID-19 cases, the biggest single-day increase so far. Total now at 1,075 cases, with 35…","BREAKING DOH reports new COVID-19 cases biggest single-day increase far Total ,075 cases …","Sentiment(polarity=0.07878787878787878, subjectivity=0.7348484848484849)",0.07878787878787878,0.7348484848484849,en,0,74818,mariaxxdomingo,,,cnnphilippines,131,
1243845825337401344,Sat Mar 28 10:22:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @AnneGallen3: A silent prayer tonight for our nursing colleague who died from Covid 19. Our thoughts are with her grieving family. May s…,A silent prayer tonight nursing colleague died Covid Our thoughts grieving family May s…,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,0,12694,marquee_marrk,,,AnneGallen3,Rath Ioman,
1243845821067452416,Sat Mar 28 10:22:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Lala_The_Don: China-1000 bed hospitals built in 9 days

Liberals-What's our govt doing, Learn from china

India-Made 2200 bed Covid-19…",China-1000 bed hospitals built days Liberals-What 's govt Learn china India-Made bed Covid-19…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,224892,Kaalbhairao,,,Lala_The_Don,,
1243845816550404097,Sat Mar 28 10:22:06 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NHSNottingham: Remember anyone can spread #coronavirus ⚠️

➡️ Only go out when absolutely necessary for food, medicine, work or exercis…",Remember anyone spread ️ ️ Only go absolutely necessary food medicine work exercis…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,1309,staechmanager,,coronavirus,NHSNottingham,"Here, there, and everywhere.",
1243845812913942529,Sat Mar 28 10:22:05 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @spsangli: Stay home stop #corona. 
@DGPMaharashtra @CMOMaharashtra https://t.co/RpAuPDENqr",Stay home stop,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,YogeshwarJoshi,False,corona,"spsangli, DGPMaharashtra, CMOMaharashtra","Sangli-Miraj Kupwad, India",
1243845808652341248,Sat Mar 28 10:22:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @gocavite: JUST IN: Health Department reported on Saturday that the confirmed COVID-19 cases in the country rose to 1,075 while the numb…","JUST IN Health Department reported Saturday confirmed COVID-19 cases country rose ,075 numb…","Sentiment(polarity=0.5, subjectivity=0.975)",0.5,0.975,en,0,224886,_aw8_,,,gocavite,,
1243845804437016576,Sat Mar 28 10:22:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Real_Ashu_: 1 RT= 1 slap on face of Xi Jinping

#ChineseVirus 
#ChinaLiedPeopleDie 
#ChinaVirus https://t.co/XrYAvJxzBo",RT= slap face Xi Jinping,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1713,Ef3511077833,False,"ChineseVirus, ChinaLiedPeopleDie, ChinaVirus",Real_Ashu_,,
1243845800356167680,Sat Mar 28 10:22:02 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @carcryder: Gov Whitmer is protecting the supply of hydroxychloroquine to prevent hoarding, so it’s available for lupus patients who dep…",Gov Whitmer protecting supply hydroxychloroquine prevent hoarding ’ available lupus patients dep…,"Sentiment(polarity=0.4, subjectivity=0.4)",0.4,0.4,en,0,199,kuliokugs,,,carcryder,,
1243845795994091522,Sat Mar 28 10:22:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rowhoop: Perfect for that commute home 😉
Christl Donnelly advises the government on #coronavirus. Listen to her on the New Scientist We…",Perfect commute home Christl Donnelly advises government Listen New Scientist We…,"Sentiment(polarity=0.5681818181818181, subjectivity=0.7272727272727273)",0.5681818181818181,0.7272727272727273,en,0,199,BillBowring,,coronavirus,rowhoop,Russia book - now in paperback,
1243845791942410240,Sat Mar 28 10:22:00 +0000 2020,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","""#Airbnb to #Halt All #Marketing, Most #Hiring as #Losses Mount: The steps are the first indication of how the comp… https://t.co/MyWcCX5uMV",`` All Most Mount The steps first indication comp…,"Sentiment(polarity=0.375, subjectivity=0.41666666666666663)",0.375,0.41666666666666663,en,0,18,eicker,False,"Airbnb, Halt, Marketing, Hiring, Losses",,Münster,
1243845787693371392,Sat Mar 28 10:21:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jrbenavente670 @kimkardashianiv We now have 2 confirmed that tested positive to COVID-19 😔,We confirmed tested positive COVID-19,"Sentiment(polarity=0.31363636363636366, subjectivity=0.7727272727272727)",0.31363636363636366,0.7727272727272727,en,0,74834,NAPU_Counseling,,,"jrbenavente670, kimkardashianiv",Northern Mariana Islands,
1243845783566327808,Sat Mar 28 10:21:58 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DrGJackBrown: ""... by this pandemic, by this disease, ahum, this ahhh, whatever they wanna call it, you can call it a 'germ', you can c…",`` ... pandemic disease ahum ahhh whatever wan na call call 'germ c…,"Sentiment(polarity=-0.2, subjectivity=0.15000000000000002)",-0.2,0.15000000000000002,en,0,2892,Nerfzilla,,,DrGJackBrown,in the ether,
1243845779292381184,Sat Mar 28 10:21:57 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @higginsdavidw: Factors pointing to a less severe COVID-19 outbreak in Ireland:
- Relatively young population
- Food security
- No polit…",Factors pointing less severe COVID-19 outbreak Ireland Relatively young population Food security No polit…,"Sentiment(polarity=-0.033333333333333326, subjectivity=0.23333333333333334)",-0.033333333333333326,0.23333333333333334,en,0,5132,noelywalsh,,,higginsdavidw,,
1243845774888165376,Sat Mar 28 10:21:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @richaanirudh: #ChinaLiedPeopleDied . EQUAL partners in this global crime are @WHO and @DrTedros . And its amazing how the left lobby of…,EQUAL partners global crime And amazing left lobby of…,"Sentiment(polarity=0.15000000000000002, subjectivity=0.2875)",0.15000000000000002,0.2875,en,0,31,goalkeepertweet,,ChinaLiedPeopleDied,"richaanirudh, WHO, DrTedros",,
1243845770786168832,Sat Mar 28 10:21:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RajivRanjanRa16: @realDonaldTrump Look her, suppressing lots of the pain of being #Lockedup in house..😍 

She delivered good message to…",Look suppressing lots pain house.. She delivered good message to…,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001,en,0,1,HinduNarendraa,,Lockedup,"RajivRanjanRa16, realDonaldTrump","इंदौर, भारत",
1243845766776410112,Sat Mar 28 10:21:54 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TCS: Using #AI, TCS scientists have found 31 new promising chemical compounds which could potentially be used to fight #Covid19. We wil…",Using TCS scientists found new promising chemical compounds could potentially used fight We wil…,"Sentiment(polarity=0.11212121212121212, subjectivity=0.6515151515151515)",0.11212121212121212,0.6515151515151515,en,0,2864,eapenMj,,"AI, Covid19",TCS,"Bengaluru, India",
1243845762452082688,Sat Mar 28 10:21:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If @SaifOnline had #corona, he would have potentially infected atleast 21 girls.
@itsKajolD would have been safe as… https://t.co/nWYHkIG52d",If would potentially infected atleast girls would safe as…,"Sentiment(polarity=0.25, subjectivity=0.75)",0.25,0.75,en,0,0,anujpy,False,corona,"SaifOnline, itsKajolD",Bangalore,
1243845758253707264,Sat Mar 28 10:21:52 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @damian_from: RT if you think a public inquiry should be held into the @Conservatives’ handling of the #coronavirus pandemic after the p…,RT think public inquiry held ’ handling pandemic p…,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,0,2892,ProletaireY,,coronavirus,"damian_from, Conservatives",,
1243845753837178880,Sat Mar 28 10:21:51 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @CAPAction: TRUMP JUST NOW: “We have done a job the likes of which nobody's seen.""

More than 1,500 Americans are DEAD. There are nearly…","TRUMP JUST NOW “ We done job likes nobody 's seen '' More ,500 Americans DEAD There nearly…","Sentiment(polarity=0.15, subjectivity=0.45)",0.15,0.45,en,0,31338,EdwardARowe1,,,CAPAction,"Chicago, IL",
1243845749835591683,Sat Mar 28 10:21:50 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @nora17: This is my husband Dr Firas Majeed who is a doctor working in a Covid-19 ward and about to examine a patient dying from Coronav…,This husband Dr Firas Majeed doctor working Covid-19 ward examine patient dying Coronav…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,32246,JustJulieHope,,,nora17,"Marchwood, England",
1243845745737793538,Sat Mar 28 10:21:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","There's just way too much going on rn and I'm overwhelmed af.

Between Trump throwing tantrums about ventilators, M… https://t.co/kl3vLKmuec",There 's way much going rn I 'm overwhelmed af Between Trump throwing tantrums ventilators M…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,20605,harleennigah,,,,"Oxnard, CA","[[-119.248624, 34.101755], [-119.082154, 34.101755], [-119.082154, 34.262157], [-119.248624, 34.262157]]"
1243845740952158208,Sat Mar 28 10:21:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @UniofOxford: We’re working hard to develop a vaccine against #Covid-19. Today we’re recruiting individuals to take part in clinical tri…,We ’ working hard develop vaccine Today ’ recruiting individuals take part clinical tri…,"Sentiment(polarity=-0.2916666666666667, subjectivity=0.5416666666666666)",-0.2916666666666667,0.5416666666666666,en,0,727,jasonofarrell,,Covid,UniofOxford,,
1243845737198301184,Sat Mar 28 10:21:47 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DrDenaGrayson: As I warned way in January, do NOT believe the number of #coronavirus cases and deaths reported by #China (real numbers…",As I warned way January NOT believe number cases deaths reported real numbers…,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.2,0.30000000000000004,en,0,138,st33lmagn0lia,,"coronavirus, China",DrDenaGrayson,,
1243845733243138048,Sat Mar 28 10:21:46 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @real_mercyeke: Life throws us challenges,and every challenge comes with rainbows and lights to conquer it”

#NoswankyNostyling 
Fabric:…",Life throws us challenges every challenge comes rainbows lights conquer ” Fabric …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,117,_gladtidings__,,NoswankyNostyling,real_mercyeke,"Lagos, Nigeria",
1243845729052999680,Sat Mar 28 10:21:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MSF_access: It’s time for global solidarity, not profiteering!✊🏿✊🏽✊🏼 

That’s why @MSF is calling for NO patents on any drugs, tests an…",It ’ time global solidarity profiteering That ’ calling NO patents drugs tests an…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,ValeskaCordier,,,"MSF_access, MSF",,
1243845724845957120,Sat Mar 28 10:21:44 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @GeraldoRivera: Trump-haters clearly  frustrated that the American people-many of whom did not vote for him-approve of the epic job @rea…,Trump-haters clearly frustrated American people-many vote him-approve epic job …,"Sentiment(polarity=-0.19999999999999998, subjectivity=0.20000000000000004)",-0.19999999999999998,0.20000000000000004,en,0,2336,traciloveswords,,,GeraldoRivera,Trump's America ,
1243845720618102784,Sat Mar 28 10:21:43 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @amitranjan: Indian jugaad to dispense soap &amp; handle tap in #handsfree mode👇

#coronavirus #covid19 #WAforward https://t.co/ASEjUqfwdv",Indian jugaad dispense soap amp handle tap mode,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,157,avsbangalore,True,"handsfree, coronavirus, covid19, WAforward",amitranjan,"Bengaluru, India",
1243845716285538309,Sat Mar 28 10:21:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MichaelCoudrey: BREAKING: French government reverses earlier ban on hydroxychloroquine for treating COVID19 patients in light of succes…,BREAKING French government reverses earlier ban hydroxychloroquine treating COVID19 patients light succes…,"Sentiment(polarity=0.13333333333333333, subjectivity=0.39999999999999997)",0.13333333333333333,0.39999999999999997,en,0,42084,julietisrael_,,,MichaelCoudrey,"Lagos, Nigeria",
1243845712229605378,Sat Mar 28 10:21:41 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AmyShircel: I’m 22 and I tested positive for COVID-19. Take it from me - you do NOT want to catch this

Hopefully hearing about my expe…",I ’ I tested positive COVID-19 Take NOT want catch Hopefully hearing ee…,"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)",0.22727272727272727,0.5454545454545454,en,0,169,Nonzy_g,,,AmyShircel,"Johannesburg, South Africa",
1243845708031168512,Sat Mar 28 10:21:40 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BBCLancsSport: ""Football is such a huge part of the social fabric of the country and at times like this it's when certain rivalries can…",`` Football huge part social fabric country times like 's certain rivalries can…,"Sentiment(polarity=0.21587301587301588, subjectivity=0.5126984126984127)",0.21587301587301588,0.5126984126984127,en,0,197,RyanHogarth4,,,BBCLancsSport,,
